sales_id,order_id,sale_date,product_code,customer_code,store_code,quantity,revenue,discount,profit
T0000340,O000170,2025-08-16,P0013,C00091,S020,5,228.1,11.4,105.57
T0000341,O000171,2026-09-23,P0008,C00113,S003,5,1090.6,0.0,602.08
T0000342,O000171,2024-11-09,P0049,C00119,S003,2,444.38,0.0,266.34
T0000343,O000172,2026-04-09,P0035,C00124,S008,1,114.12,0.0,41.64
T0000344,O000172,2025-01-05,P0029,C00050,S010,4,126.0,6.3,68.36
T0000345,O000173,2026-09-27,P0008,C00267,S016,5,30.95,0.0,17.27
T0000346,O000173,2026-08-12,P0021,C00082,S019,5,566.6,0.0,170.93
T0000347,O000174,2024-09-22,P0011,C00098,S010,1,77.35,0.0,27.01
T0000348,O000174,2024-07-20,P0012,C00182,S007,2,262.26,26.23,116.82
T0000349,O000175,2025-12-24,P0001,C00125,S009,2,404.68,20.23,91.36
T0000350,O000175,2025-10-19,P0011,C00250,S011,3,545.19,0.0,286.42
T0000351,O000176,2026-10-06,P0011,C00284,S001,2,462.46,0.0,192.04
T0000352,O000176,2024-05-08,P0025,C00182,S016,1,198.0,0.0,90.06
T0000353,O000177,2025-01-27,P0028,C00240,S007,3,59.19,0.0,28.09
T0000354,O000177,2024-10-16,P0032,C00021,S003,2,276.96,0.0,136.31
T0000355,O000178,2024-12-26,P0036,C00286,S005,4,198.6,0.0,105.36
T0000356,O000178,2024-12-23,P0034,C00049,S015,1,14.26,0.0,5.18
T0000357,O000179,2024-01-20,P0033,C00288,S013,5,931.15,139.67,192.45
T0000358,O000179,2024-06-13,P0014,C00059,S010,4,170.2,0.0,94.96
T0000359,O000180,2024-11-07,P0003,C00242,S001,5,1077.1,0.0,555.41
T0000360,O000180,2026-12-24,P0033,C00298,S016,4,92.12,0.0,47.53
T0000361,O000181,2025-10-07,P0018,C00034,S018,4,575.32,0.0,178.15
T0000362,O000181,2024-02-10,P0023,C00209,S013,4,430.64,43.06,110.63
T0000363,O000182,2025-10-12,P0026,C00182,S010,4,588.76,0.0,150.1
T0000364,O000182,2024-04-19,P0006,C00240,S008,2,257.34,25.73,41.76
T0000365,O000183,2025-05-30,P0048,C00208,S009,5,388.0,0.0,165.92
T0000366,O000183,2025-03-11,P0034,C00071,S017,2,378.98,37.9,163.0
T0000367,O000184,2025-07-11,P0016,C00037,S018,4,83.72,8.37,14.5
T0000368,O000184,2025-09-17,P0016,C00153,S008,3,499.68,49.97,150.99
T0000369,O000185,2026-04-29,P0023,C00076,S005,2,194.62,9.73,98.41
T0000370,O000185,2024-03-03,P0040,C00180,S016,2,352.28,0.0,206.78
T0000371,O000186,2025-10-30,P0038,C00156,S008,1,66.14,3.31,23.11
T0000372,O000186,2026-03-08,P0017,C00278,S011,5,473.8,0.0,137.9
T0000373,O000187,2025-05-20,P0030,C00030,S013,2,140.28,0.0,75.78
T0000374,O000187,2024-03-22,P0006,C00224,S004,2,330.7,0.0,86.68
T0000375,O000188,2024-07-12,P0038,C00173,S008,2,327.0,0.0,87.99
T0000376,O000188,2025-02-28,P0018,C00162,S013,4,392.12,39.21,195.94
T0000377,O000189,2026-10-22,P0014,C00226,S005,5,525.15,0.0,211.88
T0000378,O000189,2024-08-15,P0022,C00102,S009,5,515.65,0.0,194.75
T0000379,O000190,2024-08-11,P0003,C00110,S004,5,988.95,98.9,401.16
T0000380,O000190,2026-12-25,P0014,C00096,S004,1,220.11,0.0,129.06
T0000381,O000191,2026-09-30,P0015,C00203,S010,2,396.16,0.0,188.7
T0000382,O000191,2026-08-25,P0008,C00084,S001,3,447.93,22.4,138.88
T0000383,O000192,2025-04-18,P0028,C00278,S012,1,225.91,0.0,69.58
T0000384,O000192,2026-10-25,P0004,C00038,S014,4,157.96,0.0,92.76
T0000385,O000193,2024-11-16,P0048,C00154,S013,5,893.35,0.0,437.24
T0000386,O000193,2025-06-26,P0026,C00226,S012,4,376.88,18.84,126.79
T0000387,O000194,2025-06-14,P0049,C00056,S016,1,86.04,0.0,41.15
T0000388,O000194,2024-04-26,P0031,C00073,S017,2,460.86,0.0,230.63
T0000389,O000195,2024-03-25,P0035,C00283,S002,1,118.0,0.0,45.61
T0000390,O000195,2024-06-16,P0014,C00081,S008,5,458.25,0.0,131.31
T0000391,O000196,2024-12-13,P0029,C00130,S017,2,161.68,16.17,26.28
T0000392,O000196,2026-03-26,P0033,C00274,S006,5,837.1,0.0,482.31
T0000393,O000197,2025-10-04,P0018,C00173,S011,2,485.18,0.0,202.25
T0000394,O000197,2026-04-10,P0039,C00225,S005,3,257.79,0.0,74.37
T0000395,O000198,2024-02-05,P0039,C00009,S012,1,224.92,11.25,59.3
T0000396,O000198,2025-06-02,P0044,C00095,S015,1,45.8,0.0,16.33
T0000397,O000199,2024-08-10,P0045,C00206,S009,1,167.61,8.38,39.66
T0000398,O000199,2026-01-17,P0017,C00230,S017,3,420.63,0.0,138.93
T0000399,O000200,2024-06-04,P0018,C00006,S015,3,347.07,52.06,109.57
T0000400,O000200,2026-09-13,P0020,C00256,S003,5,401.25,40.12,172.28
T0000401,O000201,2024-04-23,P0012,C00069,S012,1,45.01,0.0,21.28
T0000402,O000201,2024-12-14,P0004,C00188,S003,4,232.72,0.0,79.61
T0000403,O000202,2025-10-10,P0043,C00127,S012,4,944.36,0.0,241.52
T0000404,O000202,2024-03-15,P0019,C00104,S004,3,467.34,46.73,174.08
T0000405,O000203,2025-08-29,P0041,C00063,S011,5,755.8,75.58,252.83
T0000406,O000203,2025-03-11,P0027,C00111,S012,5,542.05,27.1,191.89
T0000407,O000204,2025-06-17,P0028,C00031,S004,5,1039.2,0.0,550.96
T0000408,O000204,2026-12-29,P0016,C00232,S015,4,561.76,0.0,141.37
T0000409,O000205,2025-04-23,P0043,C00282,S013,4,91.2,4.56,22.28
T0000410,O000205,2026-07-16,P0030,C00212,S006,5,1234.3,0.0,504.77
T0000411,O000206,2024-08-08,P0047,C00037,S003,5,692.75,103.91,200.71
T0000412,O000206,2026-07-19,P0032,C00192,S005,5,601.0,30.05,320.56
T0000413,O000207,2024-11-12,P0033,C00179,S011,2,423.12,42.31,103.43
T0000414,O000207,2026-11-13,P0035,C00043,S019,1,234.08,23.41,56.16
T0000415,O000208,2024-01-24,P0016,C00166,S004,4,29.48,0.0,14.94
T0000416,O000208,2024-11-18,P0038,C00278,S009,3,215.88,32.38,28.26
T0000417,O000209,2025-10-15,P0039,C00218,S009,4,210.76,0.0,122.33
T0000418,O000209,2024-05-16,P0034,C00147,S009,3,146.88,0.0,84.96
T0000419,O000210,2025-01-14,P0044,C00086,S016,4,311.6,0.0,170.09
T0000420,O000210,2026-05-06,P0001,C00026,S015,5,1054.05,105.4,274.2
T0000421,O000211,2025-08-11,P0003,C00121,S019,5,126.3,0.0,61.88
T0000422,O000211,2024-04-21,P0004,C00110,S012,3,593.82,0.0,244.12
T0000423,O000212,2024-11-17,P0034,C00199,S018,2,206.96,10.35,86.01
T0000424,O000212,2024-05-16,P0002,C00157,S013,5,876.95,0.0,328.19
T0000425,O000213,2024-02-15,P0022,C00252,S015,5,936.75,0.0,310.5
T0000426,O000213,2025-02-12,P0013,C00274,S007,1,56.51,2.83,14.79
T0000427,O000214,2025-01-29,P0042,C00138,S009,5,449.4,0.0,179.7
T0000428,O000214,2025-08-31,P0049,C00282,S008,3,595.08,29.75,177.64
T0000429,O000215,2024-05-26,P0034,C00197,S004,4,842.68,0.0,333.37
T0000430,O000215,2024-04-12,P0027,C00009,S008,1,48.57,0.0,16.59
T0000431,O000216,2026-02-04,P0025,C00008,S009,5,250.6,0.0,100.5
T0000432,O000216,2024-03-24,P0025,C00241,S008,3,616.89,0.0,324.08
T0000433,O000217,2024-11-22,P0035,C00010,S014,4,249.84,24.98,109.47
T0000434,O000217,2026-07-01,P0039,C00036,S010,3,290.52,14.53,68.52
T0000435,O000218,2025-10-09,P0009,C00099,S015,1,29.79,2.98,13.93
T0000436,O000218,2025-08-16,P0028,C00210,S004,2,243.36,24.34,113.54
T0000437,O000219,2026-04-14,P0045,C00291,S014,5,431.95,0.0,148.28
T0000438,O000219,2024-03-05,P0003,C00264,S001,4,160.8,24.12,37.12
T0000439,O000220,2024-09-18,P0031,C00287,S015,5,1004.9,0.0,253.18
T0000440,O000220,2025-08-08,P0036,C00201,S009,1,125.13,0.0,67.99
T0000441,O000221,2025-07-02,P0014,C00013,S017,2,139.16,13.92,29.16
T0000442,O000221,2026-06-30,P0001,C00065,S014,3,743.52,0.0,329.9
T0000443,O000222,2025-02-21,P0004,C00080,S018,4,37.28,3.73,15.35
T0000444,O000222,2025-11-23,P0039,C00094,S013,1,201.11,0.0,112.14
T0000445,O000223,2024-10-31,P0035,C00194,S014,1,108.9,0.0,37.13
T0000446,O000223,2024-09-06,P0033,C00260,S009,4,796.6,39.83,235.74
T0000447,O000224,2024-05-23,P0032,C00041,S001,4,478.76,0.0,256.83
T0000448,O000224,2026-05-31,P0010,C00231,S004,2,50.9,0.0,19.46
T0000449,O000225,2024-03-05,P0010,C00105,S014,5,430.45,21.52,169.01
T0000450,O000225,2024-11-05,P0049,C00116,S006,3,581.82,0.0,220.6
T0000451,O000226,2024-07-18,P0042,C00041,S015,5,147.75,14.78,41.22
T0000452,O000226,2024-07-26,P0046,C00277,S019,3,36.09,0.0,12.05
T0000453,O000227,2025-03-01,P0034,C00025,S002,3,381.21,0.0,146.42
T0000454,O000227,2024-11-07,P0047,C00049,S009,1,147.51,14.75,48.8
T0000455,O000228,2026-04-02,P0022,C00043,S001,5,149.0,0.0,79.62
T0000456,O000228,2024-11-30,P0020,C00297,S018,4,311.52,0.0,150.09
T0000457,O000229,2024-08-18,P0019,C00043,S009,1,237.3,0.0,64.49
T0000458,O000229,2025-04-22,P0024,C00210,S020,3,128.52,0.0,51.15
T0000459,O000230,2025-11-14,P0011,C00222,S016,3,156.99,0.0,45.53
T0000460,O000230,2024-03-08,P0027,C00180,S007,1,142.39,0.0,65.83
T0000461,O000231,2026-02-20,P0002,C00285,S018,3,92.91,9.29,40.21
T0000462,O000231,2025-01-15,P0016,C00276,S002,5,977.55,0.0,423.46
T0000463,O000232,2026-04-30,P0027,C00190,S010,4,684.92,0.0,252.36
T0000464,O000232,2026-02-27,P0049,C00255,S020,2,69.52,0.0,23.09
T0000465,O000233,2025-11-10,P0007,C00248,S006,2,180.08,9.0,54.0
T0000466,O000233,2024-11-29,P0049,C00039,S003,4,650.56,0.0,217.04
T0000467,O000234,2025-10-21,P0002,C00103,S005,2,95.32,9.53,35.51
T0000468,O000234,2024-08-19,P0034,C00248,S006,3,490.74,0.0,146.68
T0000469,O000235,2025-05-08,P0035,C00076,S015,3,741.6,37.08,303.17
T0000470,O000235,2025-04-22,P0007,C00050,S006,2,344.96,0.0,101.88
T0000471,O000236,2025-01-03,P0010,C00176,S007,1,243.56,0.0,117.38
T0000472,O000236,2024-05-03,P0004,C00071,S009,1,175.57,0.0,86.66
T0000473,O000237,2026-10-05,P0008,C00039,S009,1,20.25,0.0,5.71
T0000474,O000237,2026-10-04,P0010,C00086,S006,5,165.2,8.26,46.06
T0000475,O000238,2025-09-09,P0010,C00295,S014,3,281.82,0.0,115.39
T0000476,O000238,2024-03-25,P0043,C00016,S020,5,439.4,21.97,190.22
T0000477,O000239,2025-04-04,P0025,C00016,S003,3,337.56,50.63,47.45
T0000478,O000239,2024-07-04,P0014,C00218,S009,5,80.7,4.04,35.1
T0000479,O000240,2024-08-19,P0049,C00026,S013,1,207.97,10.4,104.8
T0000480,O000240,2024-02-26,P0045,C00220,S005,4,524.16,78.62,218.22
T0000481,O000241,2024-06-11,P0024,C00119,S011,5,1185.2,0.0,636.23
T0000482,O000241,2025-05-16,P0025,C00273,S003,3,635.76,0.0,269.46
T0000483,O000242,2024-11-28,P0020,C00299,S003,2,128.72,0.0,35.9
T0000484,O000242,2025-05-16,P0022,C00022,S006,4,180.92,0.0,101.51
T0000485,O000243,2026-04-06,P0032,C00243,S019,2,227.16,34.07,54.15
T0000486,O000243,2024-06-09,P0027,C00154,S010,2,19.12,1.91,8.25
T0000487,O000244,2025-09-06,P0048,C00008,S015,5,675.35,0.0,399.01
T0000488,O000244,2024-01-11,P0047,C00034,S003,2,177.34,0.0,82.33
T0000489,O000245,2025-11-09,P0014,C00257,S006,4,816.4,81.64,218.96
T0000490,O000245,2025-12-03,P0002,C00247,S001,3,687.87,0.0,257.24
T0000491,O000246,2026-01-01,P0009,C00300,S011,5,557.55,0.0,203.88
T0000492,O000246,2026-06-05,P0045,C00280,S014,1,226.48,0.0,87.31
T0000493,O000247,2026-10-31,P0037,C00111,S008,4,45.24,4.52,16.43
T0000494,O000247,2024-12-19,P0006,C00085,S020,1,45.08,4.51,20.89
T0000495,O000248,2024-07-24,P0046,C00249,S006,2,347.78,0.0,125.73
T0000496,O000248,2024-10-08,P0038,C00225,S005,1,42.29,0.0,12.85
T0000497,O000249,2026-05-12,P0004,C00277,S006,5,370.0,0.0,180.59
T0000498,O000249,2026-08-15,P0012,C00075,S020,1,53.56,0.0,29.35
T0000499,O000250,2026-07-08,P0031,C00267,S013,4,876.24,87.62,401.64
T0000500,O000250,2026-09-03,P0020,C00227,S009,5,791.45,0.0,263.1
T0000501,O000251,2024-09-18,P0001,C00126,S001,4,981.08,147.16,230.68
T0000502,O000251,2024-05-23,P0020,C00107,S004,3,196.29,0.0,66.52
T0000503,O000252,2025-08-31,P0010,C00133,S010,4,589.36,0.0,346.91
T0000504,O000252,2026-09-28,P0012,C00046,S015,1,230.58,0.0,122.98
T0000505,O000253,2026-05-20,P0047,C00074,S014,3,170.04,17.0,74.26
T0000506,O000253,2024-02-17,P0041,C00157,S009,2,47.04,0.0,25.84
T0000507,O000254,2026-08-10,P0028,C00161,S004,5,984.1,98.41,263.42
T0000508,O000254,2024-07-07,P0005,C00095,S010,5,919.8,45.99,288.75
T0000509,O000255,2026-03-22,P0025,C00121,S003,2,295.54,0.0,110.81
T0000510,O000255,2025-10-12,P0021,C00191,S015,1,192.83,19.28,86.61
T0000511,O000256,2024-11-29,P0032,C00249,S008,3,499.62,24.98,223.09
T0000512,O000256,2025-11-27,P0023,C00198,S005,2,398.84,39.88,101.11
T0000513,O000257,2026-12-25,P0015,C00183,S012,4,250.72,0.0,113.15
T0000514,O000257,2026-10-31,P0029,C00095,S019,2,100.5,5.03,37.76
T0000515,O000258,2026-10-31,P0028,C00184,S017,4,876.4,43.82,317.42
T0000516,O000258,2026-08-04,P0023,C00020,S007,4,479.48,0.0,140.85
T0000517,O000259,2025-11-20,P0022,C00002,S020,2,292.12,0.0,113.09
T0000518,O000259,2026-10-08,P0020,C00295,S009,3,255.09,0.0,143.7
T0000519,O000260,2025-05-22,P0040,C00071,S002,2,311.04,31.1,103.89
T0000520,O000260,2026-09-26,P0045,C00289,S019,3,147.72,0.0,78.34
T0000521,O000261,2024-04-15,P0028,C00178,S015,3,202.74,0.0,108.8
T0000522,O000261,2025-08-02,P0012,C00195,S011,1,202.62,20.26,82.64
T0000523,O000262,2024-12-29,P0009,C00281,S009,3,492.69,0.0,225.75
T0000524,O000262,2024-03-14,P0023,C00085,S008,5,239.05,0.0,132.0
T0000525,O000263,2024-11-04,P0049,C00142,S010,5,178.25,0.0,47.12
T0000526,O000263,2025-05-19,P0023,C00030,S005,5,901.05,90.1,207.77
T0000527,O000264,2026-03-03,P0018,C00052,S009,5,263.05,13.15,132.89
T0000528,O000264,2025-04-07,P0021,C00231,S005,1,52.31,2.62,18.36
T0000529,O000265,2026-11-21,P0049,C00036,S014,5,921.2,0.0,378.62
T0000530,O000265,2025-04-03,P0037,C00279,S012,4,214.92,21.49,78.77
T0000531,O000266,2025-09-02,P0042,C00145,S016,3,506.34,25.32,174.98
T0000532,O000266,2024-08-26,P0028,C00260,S017,4,544.68,54.47,246.98
T0000533,O000267,2026-05-17,P0042,C00128,S002,1,215.75,0.0,58.67
T0000534,O000267,2026-09-22,P0038,C00027,S011,3,404.61,0.0,151.68
T0000535,O000268,2024-02-25,P0015,C00151,S011,1,36.77,1.84,12.83
T0000536,O000268,2025-11-19,P0032,C00054,S013,3,548.76,0.0,292.54
T0000537,O000269,2025-09-15,P0040,C00278,S004,3,602.19,0.0,270.89
T0000538,O000269,2026-09-05,P0016,C00136,S019,5,211.15,21.12,93.58
T0000539,O000270,2024-11-02,P0027,C00250,S005,1,155.47,0.0,67.36
T0000540,O000270,2024-10-11,P0045,C00186,S012,1,182.31,9.12,49.29
T0000541,O000271,2024-05-07,P0021,C00216,S011,3,324.18,16.21,139.85
T0000542,O000271,2026-06-30,P0035,C00217,S019,1,23.23,0.0,8.68
T0000543,O000272,2024-12-17,P0020,C00280,S010,3,722.22,72.22,114.04
T0000544,O000272,2026-05-09,P0033,C00201,S016,1,228.05,22.81,35.47
T0000545,O000273,2026-07-02,P0028,C00105,S017,1,140.65,21.1,59.58
T0000546,O000273,2026-08-13,P0012,C00298,S012,3,660.18,33.01,170.62
T0000547,O000274,2025-06-05,P0002,C00260,S002,1,119.98,0.0,58.71
T0000548,O000274,2024-05-10,P0015,C00094,S018,5,629.95,63.0,120.99
T0000549,O000275,2025-05-12,P0019,C00029,S007,5,113.35,0.0,37.31
T0000550,O000275,2024-10-11,P0005,C00230,S004,4,731.4,0.0,278.07
T0000551,O000276,2026-12-30,P0018,C00043,S010,1,161.88,16.19,79.47
T0000552,O000276,2026-07-25,P0027,C00151,S008,2,401.24,40.12,89.98
T0000553,O000277,2025-08-27,P0042,C00013,S004,2,270.82,27.08,103.36
T0000554,O000277,2025-09-12,P0050,C00183,S017,5,1027.3,102.73,168.17
T0000555,O000278,2024-02-03,P0037,C00068,S012,2,423.6,0.0,207.38
T0000556,O000278,2024-04-17,P0016,C00062,S020,3,230.55,0.0,103.11
T0000557,O000279,2025-12-27,P0002,C00261,S001,2,47.82,4.78,12.52
T0000558,O000279,2025-03-07,P0040,C00224,S012,5,771.1,77.11,239.72
T0000559,O000280,2025-10-03,P0030,C00080,S007,3,122.43,6.12,60.24
T0000560,O000280,2026-03-21,P0001,C00217,S014,2,76.8,0.0,22.13
T0000561,O000281,2025-01-03,P0029,C00032,S017,4,853.56,0.0,399.61
T0000562,O000281,2024-10-21,P0007,C00300,S015,1,216.64,21.66,84.97
T0000563,O000282,2024-10-13,P0023,C00157,S016,1,47.73,2.39,22.03
T0000564,O000282,2024-02-15,P0017,C00281,S002,1,148.6,7.43,71.28
T0000565,O000283,2026-11-13,P0050,C00186,S015,4,56.32,0.0,15.81
T0000566,O000283,2024-08-17,P0003,C00038,S016,2,253.9,12.7,73.56
T0000567,O000284,2025-05-02,P0030,C00016,S013,4,631.48,0.0,364.5
T0000568,O000284,2024-11-09,P0001,C00165,S007,2,376.16,37.62,155.84
T0000569,O000285,2025-10-10,P0013,C00046,S002,1,243.0,0.0,103.0
T0000570,O000285,2024-12-21,P0042,C00286,S011,2,388.6,0.0,101.58
T0000571,O000286,2025-09-17,P0032,C00138,S009,5,1041.0,0.0,598.02
T0000572,O000286,2025-01-15,P0046,C00119,S012,2,315.62,0.0,136.01
T0000573,O000287,2026-12-15,P0032,C00209,S017,2,111.28,0.0,42.13
T0000574,O000287,2025-01-29,P0045,C00187,S012,5,796.15,39.81,379.47
T0000575,O000288,2024-01-22,P0039,C00086,S016,4,331.76,0.0,87.57
T0000576,O000288,2025-03-15,P0004,C00077,S010,3,135.6,0.0,57.2
T0000577,O000289,2026-12-16,P0021,C00300,S015,5,277.55,0.0,129.58
T0000578,O000289,2026-02-04,P0017,C00064,S019,1,77.12,3.86,22.11
T0000579,O000290,2026-04-23,P0022,C00082,S015,5,545.55,0.0,267.46
T0000580,O000290,2024-06-15,P0005,C00059,S013,1,10.21,0.0,4.38
T0000581,O000291,2024-03-15,P0027,C00146,S019,5,530.1,0.0,307.16
T0000582,O000291,2025-08-30,P0043,C00117,S017,4,842.24,0.0,503.57
T0000583,O000292,2025-06-18,P0045,C00133,S005,2,478.06,0.0,271.34
T0000584,O000292,2026-09-28,P0002,C00270,S010,1,143.03,14.3,26.64
T0000585,O000293,2024-12-10,P0008,C00110,S004,5,1014.9,50.74,319.22
T0000586,O000293,2025-04-12,P0027,C00188,S011,2,420.72,0.0,202.68
T0000587,O000294,2025-07-07,P0019,C00070,S010,2,40.7,0.0,23.37
T0000588,O000294,2026-02-03,P0043,C00107,S007,4,679.88,0.0,338.7
T0000589,O000295,2024-10-27,P0050,C00130,S011,4,345.88,17.29,120.7
T0000590,O000295,2026-11-30,P0019,C00241,S002,2,443.9,0.0,216.51
T0000591,O000296,2025-02-28,P0014,C00268,S003,2,130.28,19.54,20.1
T0000592,O000296,2026-07-07,P0011,C00153,S020,3,125.04,6.25,50.21
T0000593,O000297,2026-11-13,P0018,C00287,S020,2,386.56,0.0,118.29
T0000594,O000297,2024-09-21,P0002,C00092,S017,3,314.79,0.0,114.18
T0000595,O000298,2024-09-09,P0021,C00196,S004,2,195.4,9.77,50.23
T0000596,O000298,2025-06-25,P0039,C00086,S005,4,838.96,0.0,424.1
T0000597,O000299,2024-06-03,P0003,C00125,S013,1,79.63,0.0,24.21
T0000598,O000299,2025-07-10,P0050,C00262,S009,1,209.02,20.9,93.14
T0000599,O000300,2025-07-03,P0021,C00114,S005,2,371.88,0.0,116.54
T0000600,O000300,2025-09-06,P0029,C00278,S009,1,101.56,15.23,20.63
T0000601,O000301,2025-02-15,P0022,C00275,S004,1,103.14,0.0,33.77
T0000602,O000301,2024-02-15,P0004,C00160,S006,4,246.2,0.0,117.94
T0000603,O000302,2025-08-17,P0020,C00052,S016,3,395.67,19.78,94.55
T0000604,O000302,2024-01-04,P0050,C00139,S020,1,138.95,6.95,48.6
T0000605,O000303,2025-04-12,P0037,C00006,S004,2,452.08,45.21,181.96
T0000606,O000303,2024-05-03,P0009,C00037,S013,5,755.25,0.0,321.37
T0000607,O000304,2026-12-24,P0021,C00168,S010,3,640.56,0.0,361.11
T0000608,O000304,2024-11-23,P0036,C00036,S020,4,168.76,8.44,80.08
T0000609,O000305,2025-12-31,P0026,C00250,S001,4,173.96,17.4,41.33
T0000610,O000305,2026-01-15,P0005,C00138,S013,4,689.0,0.0,197.53
T0000611,O000306,2026-05-11,P0035,C00165,S020,4,416.08,20.8,197.22
T0000612,O000306,2025-01-27,P0013,C00074,S013,3,435.39,0.0,175.68
T0000613,O000307,2024-11-26,P0023,C00191,S018,3,138.87,0.0,72.14
T0000614,O000307,2025-07-28,P0046,C00024,S008,1,81.72,4.09,29.24
T0000615,O000308,2026-12-05,P0027,C00092,S013,5,507.65,0.0,257.72
T0000616,O000308,2026-11-08,P0019,C00199,S015,5,509.8,50.98,177.41
T0000617,O000309,2024-11-04,P0050,C00022,S013,3,450.06,0.0,159.65
T0000618,O000309,2025-03-17,P0023,C00118,S016,5,923.7,138.56,190.84
T0000619,O000310,2024-04-06,P0013,C00029,S012,3,139.44,13.94,36.72
T0000620,O000310,2024-10-06,P0007,C00146,S010,4,500.96,50.1,155.81
T0000621,O000311,2026-11-10,P0028,C00062,S005,3,575.55,0.0,256.16
T0000622,O000311,2024-10-08,P0001,C00170,S017,1,118.61,0.0,30.71
T0000623,O000312,2024-07-14,P0023,C00066,S013,3,176.22,0.0,50.92
T0000624,O000312,2026-03-22,P0035,C00109,S019,4,168.8,8.44,67.69
T0000625,O000313,2026-09-14,P0001,C00140,S018,2,385.18,0.0,162.34
T0000626,O000313,2025-07-28,P0048,C00240,S013,2,408.16,20.41,144.99
T0000627,O000314,2024-12-02,P0001,C00080,S018,1,87.1,4.35,41.5
T0000628,O000314,2025-12-16,P0004,C00035,S005,4,429.72,42.97,149.5
T0000629,O000315,2024-02-01,P0033,C00011,S003,1,217.99,0.0,106.56
T0000630,O000315,2026-03-17,P0023,C00013,S012,3,362.85,36.29,179.76
T0000631,O000316,2026-10-24,P0042,C00270,S020,4,932.2,0.0,438.06
T0000632,O000316,2026-09-13,P0011,C00169,S014,2,53.66,2.68,21.52
T0000633,O000317,2024-09-08,P0014,C00261,S007,1,48.71,0.0,13.87
T0000634,O000317,2026-04-26,P0040,C00055,S020,2,281.68,0.0,136.31
T0000635,O000318,2024-02-22,P0007,C00143,S017,1,91.15,9.12,21.75
T0000636,O000318,2026-11-14,P0019,C00003,S014,2,200.26,10.01,109.87
T0000637,O000319,2026-10-24,P0049,C00128,S004,1,110.83,16.62,16.29
T0000638,O000319,2026-04-24,P0016,C00235,S006,4,110.0,0.0,28.94
T0000639,O000320,2026-12-30,P0001,C00072,S019,5,1023.9,0.0,599.96
T0000640,O000320,2026-10-30,P0020,C00099,S017,5,50.45,0.0,21.64
T0000641,O000321,2024-09-26,P0023,C00237,S014,4,140.04,0.0,72.96
T0000642,O000321,2026-06-06,P0017,C00065,S017,3,638.64,0.0,262.06
T0000643,O000322,2026-07-23,P0005,C00044,S015,3,590.25,29.51,132.67
T0000644,O000322,2025-02-01,P0032,C00150,S019,3,682.14,0.0,224.71
T0000645,O000323,2026-12-28,P0037,C00271,S017,2,329.76,0.0,102.77
T0000646,O000323,2024-10-26,P0035,C00274,S005,2,414.26,20.71,186.52
T0000647,O000324,2026-07-15,P0021,C00276,S019,4,753.12,0.0,217.43
T0000648,O000324,2025-04-10,P0012,C00100,S015,4,938.04,93.8,457.92
T0000649,O000325,2024-05-20,P0036,C00226,S004,3,480.15,48.02,98.48
T0000650,O000325,2024-06-17,P0007,C00282,S015,4,427.32,42.73,149.48
T0000651,O000326,2025-01-18,P0034,C00120,S019,3,211.02,0.0,116.61
T0000652,O000326,2024-06-07,P0007,C00299,S019,4,628.2,62.82,106.83
T0000653,O000327,2025-07-24,P0029,C00044,S015,1,146.9,7.35,32.58
T0000654,O000327,2026-06-18,P0014,C00189,S016,4,498.2,24.91,146.12
T0000655,O000328,2026-11-26,P0043,C00212,S002,4,810.88,0.0,475.98
T0000656,O000328,2024-09-04,P0028,C00264,S007,5,94.0,9.4,25.43
T0000657,O000329,2025-10-22,P0003,C00134,S012,3,613.62,0.0,284.34
T0000658,O000329,2025-09-06,P0042,C00189,S017,3,286.83,0.0,153.9
T0000659,O000330,2024-06-14,P0001,C00067,S007,2,68.16,6.82,28.91
T0000660,O000330,2026-11-21,P0033,C00154,S017,5,375.15,0.0,152.75
T0000661,O000331,2024-12-16,P0021,C00186,S011,3,671.46,67.15,256.41
T0000662,O000331,2026-06-27,P0040,C00011,S005,2,439.44,21.97,149.85
T0000663,O000332,2026-06-19,P0019,C00195,S020,5,1160.15,58.01,367.33
T0000664,O000332,2024-04-01,P0026,C00110,S011,5,892.5,0.0,410.16
T0000665,O000333,2025-05-31,P0027,C00287,S006,4,515.72,0.0,284.73
T0000666,O000333,2024-10-03,P0004,C00203,S003,2,366.22,18.31,166.95
T0000667,O000334,2024-09-06,P0024,C00297,S001,3,475.71,0.0,130.91
T0000668,O000334,2025-03-04,P0016,C00043,S017,1,129.87,0.0,58.5
T0000669,O000335,2024-01-05,P0013,C00172,S011,5,512.85,51.28,250.82
T0000670,O000335,2026-10-20,P0047,C00260,S018,3,486.78,0.0,161.15
T0000671,O000336,2026-02-18,P0020,C00058,S012,1,220.48,22.05,70.67
T0000672,O000336,2026-03-22,P0007,C00209,S015,4,841.08,42.05,255.42
T0000673,O000337,2024-09-21,P0036,C00060,S001,2,195.76,19.58,86.49
T0000674,O000337,2024-05-02,P0010,C00234,S019,4,43.96,0.0,20.75
T0000675,O000338,2024-10-13,P0031,C00293,S012,5,264.8,0.0,140.32
T0000676,O000338,2024-10-21,P0017,C00259,S012,3,292.92,29.29,130.4
T0000677,O000339,2025-12-22,P0047,C00157,S014,5,187.6,0.0,67.6
T0000678,O000339,2024-03-23,P0014,C00155,S015,3,193.98,9.7,39.43
T0000679,O000340,2026-10-30,P0033,C00063,S015,3,660.6,66.06,133.42
